Id,Url,Brand,Model,Year,EngineVolume,Power,Drive,Mileage,Price,Region,Engine,Transmission
36810,https://novosibirsk.drom.ru/subaru/forester/48920785.html,Subaru,Forester,2002.0,2.0,137,4WD,178000,590000,Новосибирск,бензин,АКПП
36811,https://irkutsk.drom.ru/subaru/forester/47394140.html,Subaru,Forester,2002.0,2.0,220,4WD,88000,560000,Иркутск,бензин,АКПП
36812,https://habarovsk.drom.ru/subaru/forester/48956941.html,Subaru,Forester,2000.0,2.0,240,4WD,340000,550000,Хабаровск,бензин,механика
36813,https://novosibirsk.drom.ru/subaru/impreza/48956481.html,Subaru,Impreza,2001.0,1.5,100,4WD,227000,690000,Новосибирск,бензин,АКПП
36814,https://seversk.drom.ru/subaru/impreza/48956115.html,Subaru,Impreza,2004.0,1.5,100,4WD,240000,350000,Северск,бензин,АКПП
36815,https://nakhodka.drom.ru/subaru/legacy/48839188.html,Subaru,Legacy,2001.0,3.0,220,4WD,212000,470000,Находка,бензин,автомат
36816,https://tomsk.drom.ru/subaru/forester/48954368.html,Subaru,Forester,2003.0,2.5,165,4WD,225500,569999,Томск,бензин,АКПП
36817,https://chita.drom.ru/subaru/forester/47052575.html,Subaru,Forester,2003.0,2.0,220,4WD,230000,615000,Чита,бензин,механика
36818,https://barnaul.drom.ru/subaru/forester/48953760.html,Subaru,Forester,2003.0,2.0,220,4WD,279000,820000,Барнаул,бензин,АКПП
36819,https://chita.drom.ru/subaru/impreza/48599047.html,Subaru,Impreza,2001.0,1.5,100,4WD,400000,230000,Чита,бензин,механика
36820,https://barnaul.drom.ru/subaru/forester/48596731.html,Subaru,Forester,2003.0,2.0,137,4WD,245000,758000,Барнаул,бензин,АКПП
36821,https://novosibirsk.drom.ru/subaru/impreza_wrx_sti/48596617.html,Subaru,Impreza WRX STI,2002.0,2.0,280,4WD,70000,950000,Новосибирск,бензин,механика
36822,https://novosibirsk.drom.ru/subaru/forester/48596400.html,Subaru,Forester,2003.0,2.0,137,4WD,335800,270000,Новосибирск,бензин,АКПП
36823,https://petropavlovsk-kamchatskiy.drom.ru/subaru/forester/48595411.html,Subaru,Forester,2004.0,2.5,165,4WD,167000,700000,Петропавловск-Камчатский,бензин,АКПП
36824,https://tashtagol.drom.ru/subaru/outback/48258390.html,Subaru,Outback,2004.0,3.0,250,4WD,333333,860000,Таштагол,бензин,АКПП
36825,https://novosibirsk.drom.ru/subaru/impreza/48257884.html,Subaru,Impreza,2001.0,1.5,100,передний,578132,310000,Новосибирск,бензин,АКПП
36826,https://novosibirsk.drom.ru/subaru/legacy/48256374.html,Subaru,Legacy,2002.0,2.0,137,4WD,180000,325000,Новосибирск,бензин,АКПП
36827,https://novosibirsk.drom.ru/subaru/outback/48254373.html,Subaru,Outback,2004.0,3.0,250,4WD,303000,720000,Новосибирск,бензин,АКПП
36828,https://omsk.drom.ru/subaru/forester/48250106.html,Subaru,Forester,2000.0,2.0,240,4WD,259000,460000,Омск,бензин,механика
36829,https://barnaul.drom.ru/subaru/forester/48248745.html,Subaru,Forester,2003.0,2.5,165,4WD,200015,550000,Барнаул,бензин,АКПП
36830,https://tomsk.drom.ru/subaru/legacy_lancaster/48163080.html,Subaru,Legacy Lancaster,2000.0,3.0,220,4WD,400000,500000,Томск,бензин,АКПП
36831,https://vladimiro-aleksandrovskoe.drom.ru/subaru/legacy_b4/47904098.html,Subaru,Legacy B4,2004.0,2.0,280,4WD,185253,630000,Владимиро-Александровское,бензин,механика
36832,https://barnaul.drom.ru/subaru/impreza/47904237.html,Subaru,Impreza,2000.0,1.5,95,4WD,465000,200000,Барнаул,бензин,АКПП
36833,https://ulan-ude.drom.ru/subaru/outback/47904479.html,Subaru,Outback,2004.0,2.5,165,4WD,350000,660000,Улан-Удэ,бензин,АКПП
36834,https://komsomolsk.drom.ru/subaru/forester/47693135.html,Subaru,Forester,2000.0,2.0,240,4WD,216761,433333,Комсомольск-на-Амуре,бензин,АКПП
36835,https://ulan-ude.drom.ru/subaru/impreza/47576408.html,Subaru,Impreza,2001.0,1.5,100,передний,296000,250000,Улан-Удэ,бензин,АКПП
36836,https://ulan-ude.drom.ru/subaru/outback/47529300.html,Subaru,Outback,2003.0,2.5,165,4WD,400000,600000,Улан-Удэ,бензин,механика
36837,https://novosibirsk.drom.ru/subaru/legacy/47518140.html,Subaru,Legacy,2003.0,2.0,260,4WD,300000,250000,Новосибирск,бензин,АКПП
36838,https://bratsk.drom.ru/subaru/impreza/47243867.html,Subaru,Impreza,2000.0,1.5,95,передний,471488,200000,Братск,бензин,АКПП
36839,https://vladivostok.drom.ru/subaru/forester/48551066.html,Subaru,Forester,2000.0,2.0,137,4WD,65570,450000,Владивосток,бензин,АКПП
36840,https://novosibirsk.drom.ru/subaru/forester/48684475.html,Subaru,Forester,2000.0,2.0,137,4WD,408000,450000,Новосибирск,бензин,АКПП
36841,https://uglegorsk-blag.drom.ru/subaru/legacy/48373596.html,Subaru,Legacy,2002.0,2.0,137,4WD,224000,350000,Циолковский (Углегорск),бензин,АКПП
36842,https://barnaul.drom.ru/subaru/forester/48812746.html,Subaru,Forester,2002.0,2.0,137,4WD,395000,575000,Барнаул,бензин,АКПП
36843,https://arsenyev.drom.ru/subaru/impreza/48929679.html,Subaru,Impreza,2003.0,1.5,100,передний,100000,340000,Арсеньев,бензин,механика
36844,https://chita.drom.ru/subaru/forester/48473652.html,Subaru,Forester,2004.0,2.0,125,4WD,269000,555000,Чита,бензин,АКПП
36845,https://moscow.drom.ru/subaru/legacy/48929171.html,Subaru,Legacy,2004.0,2.0,165,4WD,150000,850000,Москва,бензин,автомат
36846,https://voronezh.drom.ru/subaru/legacy/48593679.html,Subaru,Legacy,2004.0,2.0,140,4WD,358000,730000,Воронеж,бензин,АКПП
36847,https://novosibirsk.drom.ru/subaru/forester/48593526.html,Subaru,Forester,2002.0,2.0,220,4WD,1700,720000,Новосибирск,бензин,АКПП
36848,https://sochi.drom.ru/subaru/legacy_b4/48592356.html,Subaru,Legacy B4,2002.0,2.0,155,4WD,450000,512000,Сочи,бензин,механика
36849,https://novosibirsk.drom.ru/subaru/legacy/48591597.html,Subaru,Legacy,2004.0,3.0,245,4WD,199000,600000,Новосибирск,бензин,АКПП
36850,https://krasnoyarsk.drom.ru/subaru/r2/48590660.html,Subaru,R2,2004.0,0.7,54,передний,200000,280000,Красноярск,бензин,вариатор
36851,https://nizhneudinsk.drom.ru/subaru/legacy_b4/48590225.html,Subaru,Legacy B4,2000.0,2.0,155,4WD,351000,180000,Нижнеудинск,бензин,АКПП
36852,https://vladivostok.drom.ru/subaru/traviq/48589624.html,Subaru,Traviq,2002.0,2.2,147,передний,281705,170000,Владивосток,бензин,АКПП
36853,https://tomsk.drom.ru/subaru/forester/48588629.html,Subaru,Forester,2002.0,2.0,220,4WD,155444,695000,Томск,бензин,АКПП
36854,https://barnaul.drom.ru/subaru/impreza_wrx_sti/48588361.html,Subaru,Impreza WRX STI,2004.0,2.0,225,4WD,189313,1150000,Барнаул,бензин,механика
36855,https://krasnoyarsk.drom.ru/subaru/legacy_b4/48588195.html,Subaru,Legacy B4,2003.0,2.0,260,4WD,227000,650000,Красноярск,бензин,АКПП
36856,https://petropavlovsk-kamchatskiy.drom.ru/subaru/legacy_b4/48585639.html,Subaru,Legacy B4,2000.0,2.0,280,4WD,300000,270000,Петропавловск-Камчатский,бензин,механика
36857,https://irkutsk.drom.ru/subaru/outback/48245763.html,Subaru,Outback,2004.0,2.5,165,4WD,293000,530000,Иркутск,бензин,АКПП
36858,https://omsk.drom.ru/subaru/legacy_b4/48245709.html,Subaru,Legacy B4,2003.0,2.0,137,4WD,294012,390000,Омск,бензин,АКПП
36859,https://irkutsk.drom.ru/subaru/legacy/48949647.html,Subaru,Legacy,2000.0,2.0,137,4WD,160000,548000,Иркутск,бензин,АКПП
36860,https://gorno-altaysk.drom.ru/subaru/legacy/48592426.html,Subaru,Legacy,2002.0,2.0,137,4WD,55788,355000,Горно-Алтайск,бензин,АКПП
36861,https://barnaul.drom.ru/subaru/impreza_wrx/43253192.html,Subaru,Impreza WRX,2004.0,2.0,250,4WD,225000,690000,Барнаул,бензин,АКПП
36862,https://kyzyl.drom.ru/subaru/impreza/48948868.html,Subaru,Impreza,2000.0,1.5,95,передний,195000,295000,Кызыл,бензин,АКПП
36863,https://barnaul.drom.ru/subaru/forester/48948615.html,Subaru,Forester,2002.0,2.0,137,4WD,417000,555000,Барнаул,бензин,АКПП
36864,https://novosibirsk.drom.ru/subaru/impreza/48276091.html,Subaru,Impreza,2001.0,1.5,100,передний,300000,255000,Новосибирск,бензин,АКПП
36865,https://ussuriisk.drom.ru/subaru/impreza/48383462.html,Subaru,Impreza,2001.0,1.5,100,4WD,189000,109000,Уссурийск,бензин,АКПП
36866,https://nizhniy-tagil.drom.ru/subaru/r2/48944897.html,Subaru,R2,2004.0,0.7,54,передний,180000,260000,Нижний Тагил,бензин,вариатор
36867,https://osinniki.drom.ru/subaru/forester/48947214.html,Subaru,Forester,2003.0,2.0,220,4WD,293000,560000,Осинники,бензин,АКПП
36868,https://volgograd.drom.ru/subaru/forester/48947029.html,Subaru,Forester,2004.0,2.5,165,4WD,173000,570000,Волгоград,бензин,АКПП
36869,https://novosibirsk.drom.ru/subaru/impreza/48946826.html,Subaru,Impreza,2001.0,1.5,100,4WD,270000,280000,Новосибирск,бензин,АКПП
36870,https://novosibirsk.drom.ru/subaru/legacy/48946814.html,Subaru,Legacy,2000.0,2.0,137,4WD,190000,310000,Новосибирск,бензин,АКПП
36871,https://barnaul.drom.ru/subaru/legacy_b4/48946557.html,Subaru,Legacy B4,2003.0,2.0,155,4WD,200000,430000,Барнаул,бензин,АКПП
36872,https://novosibirsk.drom.ru/subaru/legacy_lancaster/48946470.html,Subaru,Legacy Lancaster,2002.0,2.5,170,4WD,275000,560000,Новосибирск,бензин,АКПП
36873,https://ulan-ude.drom.ru/subaru/forester/48946375.html,Subaru,Forester,2003.0,2.0,220,4WD,204000,740000,Улан-Удэ,бензин,механика
36874,https://habarovsk.drom.ru/subaru/legacy/48946135.html,Subaru,Legacy,2000.0,2.0,137,4WD,300000,265000,Хабаровск,бензин,АКПП
36875,https://novosibirsk.drom.ru/subaru/legacy_b4/48101261.html,Subaru,Legacy B4,2004.0,2.0,260,4WD,218000,600000,Новосибирск,бензин,АКПП
36876,https://chelyabinsk.drom.ru/subaru/legacy/47720219.html,Subaru,Legacy,2003.0,2.5,165,4WD,330000,510000,Челябинск,бензин,АКПП
36877,https://vladivostok.drom.ru/subaru/impreza/48945303.html,Subaru,Impreza,2003.0,1.5,100,передний,206000,360000,Владивосток,бензин,АКПП
36878,https://barnaul.drom.ru/subaru/legacy_b4/48945015.html,Subaru,Legacy B4,2000.0,2.0,155,4WD,200000,385000,Барнаул,бензин,АКПП
36879,https://chita.drom.ru/subaru/legacy_b4/48944322.html,Subaru,Legacy B4,2003.0,2.0,260,4WD,100000,320000,Чита,бензин,АКПП
36880,https://habarovsk.drom.ru/subaru/legacy_b4/47093197.html,Subaru,Legacy B4,2002.0,2.0,155,4WD,270000,350000,Хабаровск,бензин,АКПП
36881,https://omsk.drom.ru/subaru/forester/48943431.html,Subaru,Forester,2001.0,2.0,137,4WD,350000,210000,Омск,бензин,механика
36882,https://irkutsk.drom.ru/subaru/traviq/48943349.html,Subaru,Traviq,2001.0,2.2,147,передний,161000,310000,Иркутск,бензин,АКПП
36883,https://cheboksary.drom.ru/subaru/forester/47242580.html,Subaru,Forester,2004.0,2.0,125,4WD,400000,440000,Чебоксары,бензин,механика
36884,https://novosibirsk.drom.ru/subaru/forester/48943081.html,Subaru,Forester,2002.0,2.5,165,4WD,201200,523999,Новосибирск,бензин,АКПП
36885,https://angarsk.drom.ru/subaru/forester/48570722.html,Subaru,Forester,2000.0,2.0,137,4WD,430000,340000,Ангарск,бензин,АКПП
36886,https://krasnoyarsk.drom.ru/subaru/forester/48942263.html,Subaru,Forester,2002.0,2.0,220,4WD,189000,630000,Красноярск,бензин,механика
36887,https://seversk.drom.ru/subaru/forester/48486768.html,Subaru,Forester,2004.0,2.0,220,4WD,137000,280000,Северск,бензин,АКПП
36888,https://rubtsovsk.drom.ru/subaru/forester/48043605.html,Subaru,Forester,2003.0,2.5,165,4WD,240000,650000,Рубцовск,бензин,АКПП
36889,https://sayansk.drom.ru/subaru/traviq/48618589.html,Subaru,Traviq,2003.0,2.2,147,передний,270000,350000,Саянск,бензин,АКПП
36890,https://komsomolsk.drom.ru/subaru/pleo/48941748.html,Subaru,Pleo,2000.0,0.7,45,передний,90000,80000,Комсомольск-на-Амуре,бензин,механика
36891,https://barnaul.drom.ru/subaru/legacy/48605018.html,Subaru,Legacy,2000.0,2.5,156,4WD,344000,399000,Барнаул,бензин,АКПП
36892,https://novosibirsk.drom.ru/subaru/forester/48604910.html,Subaru,Forester,2000.0,2.0,137,4WD,196544,440000,Новосибирск,бензин,АКПП
36893,https://krasnoyarsk.drom.ru/subaru/legacy_b4/48604429.html,Subaru,Legacy B4,2003.0,2.0,260,4WD,260000,550000,Красноярск,бензин,АКПП
36894,https://novosibirsk.drom.ru/subaru/forester/48603246.html,Subaru,Forester,2003.0,2.0,220,4WD,178966,700000,Новосибирск,бензин,механика
36895,https://novosibirsk.drom.ru/subaru/legacy/48603254.html,Subaru,Legacy,2000.0,2.5,156,4WD,100000,369000,Новосибирск,бензин,АКПП
36896,https://bratsk.drom.ru/subaru/legacy_lancaster/48603114.html,Subaru,Legacy Lancaster,2001.0,3.0,220,4WD,468000,750000,Братск,бензин,АКПП
36897,https://krasnoyarsk.drom.ru/subaru/legacy/48601270.html,Subaru,Legacy,2000.0,2.0,125,4WD,393000,400000,Красноярск,бензин,АКПП
36898,https://voronezh.drom.ru/subaru/legacy/48600608.html,Subaru,Legacy,2004.0,2.5,253,4WD,200000,470000,Воронеж,бензин,автомат
36899,https://habarovsk.drom.ru/subaru/legacy/47240283.html,Subaru,Legacy,2001.0,2.0,137,4WD,300000,150000,Хабаровск,бензин,АКПП
36900,https://kopeysk.drom.ru/subaru/impreza/47237373.html,Subaru,Impreza,2003.0,1.5,132,4WD,187000,595000,Копейск,бензин,механика
36901,https://omsk.drom.ru/subaru/forester/46809817.html,Subaru,Forester,2002.0,2.5,165,4WD,305000,490000,Омск,бензин,АКПП
36902,https://tynda.drom.ru/subaru/forester/46553210.html,Subaru,Forester,2000.0,2.0,137,4WD,134928,420000,Тында,бензин,АКПП
36903,https://habarovsk.drom.ru/subaru/impreza_wrx/46326913.html,Subaru,Impreza WRX,2000.0,2.0,240,4WD,230000,850000,Хабаровск,бензин,АКПП
36904,https://spb.drom.ru/subaru/forester/46036787.html,Subaru,Forester,2003.0,2.0,220,4WD,264000,570000,Санкт-Петербург,бензин,механика
36905,https://novoshahtinsk.drom.ru/subaru/impreza/45821250.html,Subaru,Impreza,2002.0,2.0,155,4WD,270000,499000,Новошахтинск,бензин,АКПП
36906,https://gorno-altaysk.drom.ru/subaru/legacy_b4/43860782.html,Subaru,Legacy B4,2004.0,3.0,250,4WD,237000,800000,Горно-Алтайск,бензин,АКПП
36907,https://chelyabinsk.drom.ru/subaru/impreza/48939855.html,Subaru,Impreza,2001.0,2.0,155,4WD,240000,340000,Челябинск,бензин,механика
36908,https://moscow.drom.ru/subaru/impreza_wrx/48939509.html,Subaru,Impreza WRX,2004.0,2.0,225,4WD,263000,680000,Москва,бензин,механика
36909,https://yoshkar-ola.drom.ru/subaru/legacy_b4/48939327.html,Subaru,Legacy B4,2001.0,2.0,155,4WD,403450,430000,Йошкар-Ола,бензин,АКПП
36910,https://aksay.drom.ru/subaru/outback/48939023.html,Subaru,Outback,2004.0,3.0,245,4WD,290000,870000,Аксай,бензин,АКПП
36911,https://emanzhelinsk.drom.ru/subaru/impreza/48924743.html,Subaru,Impreza,2002.0,1.5,100,передний,277000,250000,Еманжелинск,бензин,АКПП
36912,https://irkutsk.drom.ru/subaru/forester/48938358.html,Subaru,Forester,2004.0,2.5,265,4WD,321000,900000,Иркутск,бензин,механика
36913,https://chelyabinsk.drom.ru/subaru/forester/48937531.html,Subaru,Forester,2001.0,2.5,165,4WD,145000,390000,Челябинск,бензин,АКПП
36914,https://novosibirsk.drom.ru/subaru/legacy_b4/48937382.html,Subaru,Legacy B4,2001.0,2.0,260,4WD,167000,699999,Новосибирск,бензин,АКПП
36915,https://chita.drom.ru/subaru/legacy_b4/48438154.html,Subaru,Legacy B4,2001.0,2.5,170,4WD,300000,320000,Чита,бензин,АКПП
36916,https://novosibirsk.drom.ru/subaru/forester/48691982.html,Subaru,Forester,2000.0,2.0,137,4WD,310000,410000,Новосибирск,бензин,АКПП
36917,https://omsk.drom.ru/subaru/impreza/48900797.html,Subaru,Impreza,2002.0,2.0,155,4WD,100000,293500,Омск,бензин,АКПП
36918,https://tomsk.drom.ru/subaru/forester/48925962.html,Subaru,Forester,2002.0,2.0,220,4WD,199000,825000,Томск,бензин,АКПП
36919,https://biysk.drom.ru/subaru/impreza/48178314.html,Subaru,Impreza,2004.0,1.5,100,передний,191234,380000,Бийск,бензин,АКПП
36920,https://ekaterinburg.drom.ru/subaru/legacy/47893842.html,Subaru,Legacy,2004.0,2.0,138,4WD,310000,525000,Екатеринбург,бензин,механика
36921,https://vladivostok.drom.ru/subaru/legacy_b4/47892231.html,Subaru,Legacy B4,2003.0,2.0,260,4WD,270000,520000,Владивосток,бензин,АКПП
36922,https://novosibirsk.drom.ru/subaru/forester/47507496.html,Subaru,Forester,2000.0,2.0,137,4WD,337853,400000,Новосибирск,бензин,АКПП
36923,https://vyazemskiy.drom.ru/subaru/impreza/47222661.html,Subaru,Impreza,2003.0,1.5,100,передний,246433,345000,Вяземский,бензин,механика
36924,https://ussuriisk.drom.ru/subaru/forester/47218115.html,Subaru,Forester,2000.0,2.0,240,4WD,152600,550000,Уссурийск,бензин,механика
36925,https://irkutsk.drom.ru/subaru/impreza/46887261.html,Subaru,Impreza,2000.0,2.0,155,4WD,250000,200000,Иркутск,бензин,АКПП
36926,https://barnaul.drom.ru/subaru/legacy_b4/46262436.html,Subaru,Legacy B4,2001.0,2.0,260,4WD,195500,470000,Барнаул,бензин,АКПП
36928,https://ulan-ude.drom.ru/subaru/forester/43543117.html,Subaru,Forester,2002.0,2.0,137,4WD,235800,585000,Улан-Удэ,бензин,АКПП
36929,https://irkutsk.drom.ru/subaru/legacy_b4/48537907.html,Subaru,Legacy B4,2004.0,2.0,260,4WD,250000,600000,Иркутск,бензин,АКПП
36930,https://iskitim.drom.ru/subaru/impreza/48744509.html,Subaru,Impreza,2003.0,1.5,100,4WD,252000,460000,Искитим,бензин,АКПП
36931,https://prokopyevsk.drom.ru/subaru/forester/48824787.html,Subaru,Forester,2004.0,2.0,177,4WD,85000,670000,Прокопьевск,бензин,АКПП
36932,https://habarovsk.drom.ru/subaru/legacy_b4/48916013.html,Subaru,Legacy B4,2000.0,2.0,260,4WD,237000,370000,Хабаровск,бензин,АКПП
36933,https://ulan-ude.drom.ru/subaru/forester/48915141.html,Subaru,Forester,2001.0,2.0,240,4WD,300000,400000,Улан-Удэ,бензин,механика
36934,https://prokopyevsk.drom.ru/subaru/impreza/47744683.html,Subaru,Impreza,2000.0,1.5,100,передний,250000,250000,Прокопьевск,бензин,АКПП
36935,https://vladivostok.drom.ru/subaru/r2/48913562.html,Subaru,R2,2004.0,0.7,46,4WD,666666,205000,Владивосток,бензин,вариатор
36936,https://nakhodka.drom.ru/subaru/pleo/48913414.html,Subaru,Pleo,2000.0,0.7,45,передний,3555,35000,Находка,бензин,механика
36937,https://vologda.drom.ru/subaru/impreza/48913310.html,Subaru,Impreza,2002.0,2.0,150,4WD,403000,150000,Вологда,бензин,механика
36938,https://angarsk.drom.ru/subaru/forester/48912979.html,Subaru,Forester,2000.0,2.0,137,4WD,415000,300000,Ангарск,бензин,механика
36939,https://krasnodar.drom.ru/subaru/impreza/48245628.html,Subaru,Impreza,2001.0,1.5,100,передний,63000,270000,Краснодар,бензин,АКПП
36940,https://novosibirsk.drom.ru/subaru/forester/48243915.html,Subaru,Forester,2002.0,2.0,220,4WD,298000,620000,Новосибирск,бензин,АКПП
36941,https://angarsk.drom.ru/subaru/forester/48244012.html,Subaru,Forester,2000.0,2.0,137,4WD,345000,375000,Ангарск,бензин,АКПП
36942,https://tygda.drom.ru/subaru/pleo/48236075.html,Subaru,Pleo,2004.0,0.7,46,передний,159876,80000,Тыгда,бензин,вариатор
36943,https://irkutsk.drom.ru/subaru/impreza/48235778.html,Subaru,Impreza,2002.0,1.5,100,передний,258000,257000,Иркутск,бензин,АКПП
36944,https://gorno-altaysk.drom.ru/subaru/legacy/48217382.html,Subaru,Legacy,2000.0,2.0,137,4WD,250000,220000,Горно-Алтайск,бензин,АКПП
36945,https://habarovsk.drom.ru/subaru/forester/47899974.html,Subaru,Forester,2003.0,2.0,220,4WD,216000,700000,Хабаровск,бензин,механика
36946,https://yuzhno-sakhalinsk.drom.ru/subaru/forester/47899605.html,Subaru,Forester,2002.0,2.5,220,задний,140000,1000000,Южно-Сахалинск,бензин,механика
36947,https://suhoy-log.drom.ru/subaru/impreza/47895736.html,Subaru,Impreza,2000.0,1.5,95,передний,300000,200000,Сухой Лог,бензин,АКПП
36948,https://ekaterinburg.drom.ru/subaru/legacy/47574647.html,Subaru,Legacy,2004.0,2.5,250,4WD,150000,500000,Екатеринбург,бензин,механика
36949,https://krasnoyarsk.drom.ru/subaru/forester/47573299.html,Subaru,Forester,2004.0,2.0,177,4WD,393000,655000,Красноярск,бензин,механика
36950,https://novosibirsk.drom.ru/subaru/impreza/47556682.html,Subaru,Impreza,2001.0,2.0,137,4WD,449000,380000,Новосибирск,бензин,автомат
36951,https://homutovo-irk.drom.ru/subaru/impreza_wrx/46792560.html,Subaru,Impreza WRX,2000.0,2.0,250,4WD,270000,400000,Хомутово,бензин,механика
36952,https://barnaul.drom.ru/subaru/legacy_b4/46588986.html,Subaru,Legacy B4,2002.0,2.0,280,4WD,181000,550000,Барнаул,бензин,механика
36953,https://iskitim.drom.ru/subaru/forester/46407564.html,Subaru,Forester,2002.0,2.5,165,4WD,209000,610000,Искитим,бензин,АКПП
36954,https://moscow.drom.ru/subaru/forester/48299494.html,Subaru,Forester,2002.0,2.0,177,4WD,330000,864000,Москва,бензин,АКПП
36955,https://balashiha.drom.ru/subaru/forester/48928408.html,Subaru,Forester,2003.0,2.0,220,4WD,230,700000,Балашиха,бензин,АКПП
36956,https://barnaul.drom.ru/subaru/forester/48928149.html,Subaru,Forester,2003.0,2.0,220,4WD,245000,725000,Барнаул,бензин,механика
36957,https://krasnoyarsk.drom.ru/subaru/r2/47377355.html,Subaru,R2,2004.0,0.7,54,передний,178999,199999,Красноярск,бензин,вариатор
36958,https://omsk.drom.ru/subaru/legacy_b4/47643434.html,Subaru,Legacy B4,2002.0,2.0,260,4WD,212000,450000,Омск,бензин,АКПП
36959,https://ulan-ude.drom.ru/subaru/legacy_b4/48494896.html,Subaru,Legacy B4,2000.0,2.0,260,4WD,80000,375000,Улан-Удэ,бензин,АКПП
36960,https://pogranichniy.drom.ru/subaru/legacy/48265289.html,Subaru,Legacy,2003.0,2.0,260,4WD,269000,600000,Пограничный,бензин,АКПП
36961,https://novosibirsk.drom.ru/subaru/outback/48935806.html,Subaru,Outback,2004.0,3.0,250,4WD,217000,690000,Новосибирск,бензин,АКПП
36962,https://barnaul.drom.ru/subaru/outback/48935690.html,Subaru,Outback,2004.0,3.0,245,4WD,358000,689000,Барнаул,бензин,АКПП
36963,https://nakhodka.drom.ru/subaru/r2/48935049.html,Subaru,R2,2003.0,0.7,64,4WD,153000,260000,Находка,бензин,вариатор
36964,https://habarovsk.drom.ru/subaru/legacy_b4/48276488.html,Subaru,Legacy B4,2000.0,3.0,125,4WD,201269,340000,Хабаровск,бензин,автомат
36965,https://sevastopol.drom.ru/subaru/legacy/48934281.html,Subaru,Legacy,2004.0,2.0,138,4WD,215000,600000,Севастополь,бензин,АКПП
36966,https://barnaul.drom.ru/subaru/legacy_b4/48933565.html,Subaru,Legacy B4,2003.0,2.0,180,4WD,177000,660000,Барнаул,бензин,АКПП
36967,https://novosibirsk.drom.ru/subaru/pleo/48798289.html,Subaru,Pleo,2001.0,0.7,64,4WD,180532,220000,Новосибирск,бензин,вариатор
36968,https://novosibirsk.drom.ru/subaru/legacy_b4/48932890.html,Subaru,Legacy B4,2001.0,2.0,260,4WD,269000,395000,Новосибирск,бензин,АКПП
36969,https://vladivostok.drom.ru/subaru/impreza/48932169.html,Subaru,Impreza,2000.0,1.5,100,4WD,130000,370000,Владивосток,бензин,АКПП
36970,https://irkutsk.drom.ru/subaru/forester/48932147.html,Subaru,Forester,2002.0,2.0,177,4WD,320000,350000,Иркутск,бензин,механика
36971,https://irkutsk.drom.ru/subaru/forester/48932087.html,Subaru,Forester,2003.0,2.0,137,4WD,212000,550000,Иркутск,бензин,АКПП
36972,https://barnaul.drom.ru/subaru/forester/48931864.html,Subaru,Forester,2001.0,2.0,137,4WD,306000,390000,Барнаул,бензин,АКПП
36973,https://krasnoyarsk.drom.ru/subaru/forester/48743468.html,Subaru,Forester,2001.0,2.0,240,4WD,140000,570000,Красноярск,бензин,механика
36974,https://novosibirsk.drom.ru/subaru/forester/48169622.html,Subaru,Forester,2002.0,2.0,137,4WD,163500,640000,Новосибирск,бензин,механика
36975,https://spb.drom.ru/subaru/impreza/48591824.html,Subaru,Impreza,2001.0,1.6,95,4WD,281000,260000,Санкт-Петербург,бензин,механика
36976,https://barnaul.drom.ru/subaru/legacy/48931391.html,Subaru,Legacy,2001.0,3.0,137,4WD,192000,330000,Барнаул,бензин,механика
36977,https://partizansk.drom.ru/subaru/forester/48930655.html,Subaru,Forester,2003.0,2.0,220,4WD,350000,550000,Партизанск,бензин,механика
36978,https://novosibirsk.drom.ru/subaru/impreza/48255451.html,Subaru,Impreza,2000.0,1.5,95,передний,270000,265000,Новосибирск,бензин,АКПП
36979,https://kamensk-uralskiy.drom.ru/subaru/legacy_b4/48927648.html,Subaru,Legacy B4,2000.0,2.0,155,4WD,203000,400000,Каменск-Уральский,бензин,механика
36980,https://surgut.drom.ru/subaru/impreza/48927550.html,Subaru,Impreza,2000.0,2.0,125,4WD,320000,350000,Сургут,бензин,механика
36981,https://novosibirsk.drom.ru/subaru/legacy/48927461.html,Subaru,Legacy,2003.0,2.0,260,4WD,205000,550000,Новосибирск,бензин,АКПП
36982,https://ulan-ude.drom.ru/subaru/legacy/48927443.html,Subaru,Legacy,2000.0,2.5,156,4WD,265000,350000,Улан-Удэ,бензин,АКПП
36983,https://barnaul.drom.ru/subaru/legacy_b4/48927273.html,Subaru,Legacy B4,2004.0,2.0,140,4WD,382644,455000,Барнаул,бензин,АКПП
36984,https://ulan-ude.drom.ru/subaru/forester/47902828.html,Subaru,Forester,2002.0,2.0,220,4WD,250000,699999,Улан-Удэ,бензин,механика
36985,https://krasnoyarsk.drom.ru/subaru/forester/47893878.html,Subaru,Forester,2002.0,2.0,137,4WD,380000,600000,Красноярск,бензин,АКПП
36986,https://novosibirsk.drom.ru/subaru/legacy/48577852.html,Subaru,Legacy,2003.0,2.0,260,4WD,240000,630000,Новосибирск,бензин,АКПП
36987,https://ufa.drom.ru/subaru/impreza/48926957.html,Subaru,Impreza,2002.0,2.0,125,4WD,200000,310000,Уфа,бензин,АКПП
36988,https://ufa.drom.ru/subaru/forester/48531199.html,Subaru,Forester,2000.0,2.0,177,4WD,300000,250000,Уфа,бензин,АКПП
36989,https://kemerovo.drom.ru/subaru/legacy_b4/48926702.html,Subaru,Legacy B4,2001.0,2.0,155,4WD,253000,430000,Кемерово,бензин,АКПП
