Id,Url,Year,EngineVolume,Power,Drive,Mileage,Price
25572,https://novorossiysk.drom.ru/ford/fiesta/48990331.html,2019,1.6,105,2,57000,870000
25573,https://voronezh.drom.ru/ford/mustang/48302996.html,2017,2.3,310,3,112811,2250000
25574,https://ulan-ude.drom.ru/ford/fiesta/48301871.html,2015,1.6,105,2,86000,550000
25575,https://moscow.drom.ru/ford/focus/48298589.html,2017,1.6,105,2,152000,900000
25576,https://krasnoyarsk.drom.ru/ford/focus/48294716.html,2017,1.6,125,2,99000,1150000
25577,https://moscow.drom.ru/ford/focus/47958058.html,2016,1.5,150,2,62000,729000
25578,https://ekaterinburg.drom.ru/ford/focus/47953601.html,2015,1.6,105,2,180000,870000
25579,https://shchelkovo.drom.ru/ford/fusion/47952016.html,2015,2.5,175,2,46000,1530000
25580,https://moscow.drom.ru/ford/ecosport/47145689.html,2016,1.6,122,2,79000,890000
25581,https://satka.drom.ru/ford/focus/47046379.html,2019,1.6,125,2,47000,1500000
25582,https://novorossiysk.drom.ru/ford/mustang/46954886.html,2018,2.3,310,3,61000,2750000
25583,https://ekaterinburg.drom.ru/ford/mustang/46300927.html,2017,2.3,317,3,80476,2254000
25584,https://chita.drom.ru/ford/explorer/46023546.html,2018,3.5,249,1,114000,3200000
25585,https://novokuznetsk.drom.ru/ford/mondeo/45242622.html,2016,2.0,199,2,120100,1600000
25586,https://novospasskoe.drom.ru/ford/focus/41939259.html,2018,1.6,125,2,44800,1300000
25587,https://moscow.drom.ru/ford/focus/48983932.html,2017,1.5,150,2,89416,1119000
25588,https://kazan.drom.ru/ford/focus/48983756.html,2017,1.5,150,2,124082,1187500
25589,https://ufa.drom.ru/ford/focus/48983694.html,2017,1.6,105,2,56200,1199000
25590,https://tuymazy.drom.ru/ford/kuga/48983590.html,2017,1.5,150,1,260000,1500000
25591,https://penza.drom.ru/ford/mondeo/47229344.html,2018,2.5,149,2,90100,1697000
25592,https://sevastopol.drom.ru/ford/focus/48983027.html,2016,1.5,150,2,126000,1100000
25593,https://perm.drom.ru/ford/focus/48944249.html,2016,1.6,105,2,134000,680000
25594,https://moscow.drom.ru/ford/s-max/48943932.html,2019,2.0,150,2,63000,2299000
25595,https://berezovskiy-sverd.drom.ru/ford/fusion/48600986.html,2017,2.5,177,2,153000,1330000
25596,https://spb.drom.ru/ford/mustang/48943485.html,2016,2.3,310,3,119000,1850000
25597,https://moscow.drom.ru/ford/escape/48943386.html,2017,1.5,179,1,89000,1200000
25598,https://nevinnomissk.drom.ru/ford/fiesta/45203149.html,2015,1.6,105,2,120000,649000
25599,https://kstovo.drom.ru/ford/kuga/48604266.html,2017,2.5,150,2,40000,1890000
25600,https://yessentuki.drom.ru/ford/fusion/48943059.html,2016,1.5,181,2,149000,1380000
25601,https://kemerovo.drom.ru/ford/explorer/48877733.html,2018,3.5,249,1,110000,3400000
25602,https://pervouralsk.drom.ru/ford/focus/46345274.html,2016,1.6,105,2,68000,810000
25603,https://kurgan.drom.ru/ford/kuga/48256397.html,2015,2.5,150,2,160000,1300000
25604,https://ekaterinburg.drom.ru/ford/fiesta/47240005.html,2015,1.6,105,2,92418,678000
25605,https://irkutsk.drom.ru/ford/explorer/46523301.html,2018,3.5,249,1,91000,2949000
25606,https://moscow.drom.ru/ford/mondeo/48941779.html,2016,2.5,149,2,177534,1100000
25607,https://spb.drom.ru/ford/kuga/48941491.html,2017,1.5,150,1,41551,1677000
25608,https://ulan-ude.drom.ru/ford/explorer/47790840.html,2019,3.5,249,1,80000,2928000
25609,https://irkutsk.drom.ru/ford/fiesta/48603010.html,2016,1.6,105,2,127461,550000
25610,https://voronezh.drom.ru/ford/focus/48601551.html,2018,1.6,105,2,145000,950000
25611,https://moscow.drom.ru/ford/kuga/48600314.html,2017,1.5,182,1,67000,1530000
25612,https://irkutsk.drom.ru/ford/focus/48599432.html,2015,1.6,105,2,105000,785000
25613,https://moscow.drom.ru/ford/taurus/48582048.html,2016,2.0,240,2,125000,1235000
25614,https://sayansk.drom.ru/ford/ecosport/48581910.html,2016,1.6,122,2,93591,950000
25615,https://moscow.drom.ru/ford/ecosport/48581727.html,2018,2.0,148,1,50000,1320000
25616,https://moscow.drom.ru/ford/kuga/48580886.html,2017,1.5,150,1,93934,1535000
25617,https://tyumen.drom.ru/ford/focus/48578955.html,2016,1.6,105,2,88000,879000
25618,https://togliatti.drom.ru/ford/kuga/48577623.html,2018,1.5,150,1,107908,1459440
25619,https://spb.drom.ru/ford/focus/48577230.html,2018,1.5,120,2,98850,2000000
25622,https://pyatigorsk.drom.ru/ford/fusion/48228143.html,2016,1.5,181,2,110000,1360000
25623,https://chelyabinsk.drom.ru/ford/focus/48221338.html,2017,1.6,105,2,72000,670000
25624,https://moscow.drom.ru/ford/grand_c_max/48220611.html,2017,1.5,120,2,94680,1250000
25625,https://kemerovo.drom.ru/ford/kuga/48084641.html,2018,2.5,150,2,95000,1710000
25626,https://novosibirsk.drom.ru/ford/focus/47898351.html,2017,1.6,105,2,130200,700000
25627,https://krasnodar.drom.ru/ford/ecosport/47891455.html,2017,1.6,122,2,51030,1200000
25629,https://irkutsk.drom.ru/ford/focus/47890800.html,2015,1.6,105,2,119000,790000
25630,https://tomsk.drom.ru/ford/focus/47889901.html,2017,1.6,105,2,92000,859000
25631,https://moscow.drom.ru/ford/mustang/47885875.html,2018,2.3,310,3,90000,3200000
25632,https://shebekino.drom.ru/ford/kuga/47562527.html,2016,2.5,150,2,190000,1470000
25633,https://sochi.drom.ru/ford/fusion/48568272.html,2017,1.5,181,2,54000,1400000
25634,https://sochi.drom.ru/ford/mustang/48564864.html,2015,2.3,310,3,47500,2320000
25635,https://novosibirsk.drom.ru/ford/fiesta/48564638.html,2018,1.6,120,2,3100,850000
25636,https://gorno-altaysk.drom.ru/ford/focus/48219952.html,2018,1.6,105,2,79000,800000
25637,https://omsk.drom.ru/ford/focus/48219632.html,2016,1.5,150,2,51000,1150000
25638,https://chelyabinsk.drom.ru/ford/fiesta/48218075.html,2016,1.6,105,2,116000,760000
25639,https://armavir.drom.ru/ford/fusion/48216734.html,2016,2.5,175,2,160000,1180000
25640,https://novosibirsk.drom.ru/ford/focus/48214574.html,2018,1.6,125,2,69000,1130000
25641,https://krasnodar.drom.ru/ford/fusion/48068325.html,2017,2.0,181,2,152000,1200000
25642,https://novosibirsk.drom.ru/ford/focus/47530084.html,2016,1.5,150,2,160000,1040000
25643,https://vladivostok.drom.ru/ford/focus/47378489.html,2015,1.6,105,2,150000,699999
25644,https://angarsk.drom.ru/ford/kuga/47198614.html,2019,1.5,150,1,19168,1230000
25645,https://astrahan.drom.ru/ford/ecosport/46870991.html,2015,1.6,122,2,84565,955000
25646,https://supseh.drom.ru/ford/explorer/46821794.html,2017,3.5,249,1,120000,2890000
25647,https://spb.drom.ru/ford/mondeo/46550110.html,2015,2.5,149,2,125000,1248000
25648,https://moscow.drom.ru/ford/explorer/45869793.html,2015,3.5,345,1,114000,1530000
25649,https://tambov.drom.ru/ford/kuga/48908004.html,2015,1.6,150,1,87500,1435100
25650,https://kazan.drom.ru/ford/focus/46962068.html,2017,1.6,105,2,96418,999852
25651,https://spb.drom.ru/ford/focus/48907940.html,2017,1.6,125,2,54129,948387
25652,https://barnaul.drom.ru/ford/focus/47542932.html,2016,1.6,105,2,185000,777000
25653,https://moscow.drom.ru/ford/explorer/48887239.html,2017,3.5,249,1,63752,2910000
25654,https://krasnodar.drom.ru/ford/fusion/48548045.html,2016,2.0,240,2,168000,1200000
25655,https://krasnodar.drom.ru/ford/focus/48546923.html,2015,1.6,105,2,120903,727000
25656,https://aprelevka.drom.ru/ford/explorer/48545940.html,2018,3.5,249,1,49500,3295000
25657,https://yevpatoriya.drom.ru/ford/focus/48545512.html,2015,1.6,105,2,585682,500000
25658,https://kotelniki.drom.ru/ford/fusion/48545386.html,2017,1.5,181,2,92000,1250000
25659,https://spb.drom.ru/ford/explorer/48543453.html,2018,3.5,249,1,87500,1850000
25660,https://topolevo.drom.ru/ford/fiesta/48540147.html,2016,1.6,105,2,42608,645000
25661,https://moscow.drom.ru/ford/focus/48539369.html,2019,1.6,125,2,92576,1096000
25662,https://moscow.drom.ru/ford/explorer/48536778.html,2017,3.5,249,1,62528,2770000
25663,https://moscow.drom.ru/ford/focus/48318085.html,2015,1.5,150,2,127000,895000
25664,https://barnaul.drom.ru/ford/fiesta/48206416.html,2015,1.6,105,2,102000,760000
25665,https://tyumen.drom.ru/ford/focus/48201716.html,2016,1.6,125,2,56000,1000000
25666,https://ekaterinburg.drom.ru/ford/fusion/47860687.html,2018,1.5,181,2,58000,1300000
25667,https://chelyabinsk.drom.ru/ford/ecosport/47859830.html,2016,1.6,122,2,63000,1100000
25668,https://moscow.drom.ru/ford/mustang/47856839.html,2016,2.3,310,3,94400,2950000
25669,https://moscow.drom.ru/ford/mustang/47854819.html,2019,2.3,310,3,31257,3400000
25670,https://ekaterinburg.drom.ru/ford/mondeo/47127395.html,2015,2.5,149,2,170000,1210000
25671,https://ekaterinburg.drom.ru/ford/mustang/46943107.html,2018,2.3,310,3,81000,2250000
25672,https://spb.drom.ru/ford/focus/46832919.html,2017,1.6,105,2,139704,600000
25673,https://spb.drom.ru/ford/fusion/48556929.html,2019,1.5,181,2,64000,1650000
25675,https://samara.drom.ru/ford/focus/48898672.html,2016,1.6,105,2,71449,920000
25676,https://spb.drom.ru/ford/focus/48555137.html,2018,1.0,125,2,103000,815000
25677,https://krasnodar.drom.ru/ford/focus/48553633.html,2019,1.6,125,2,35000,1330000
25678,https://ruzaevka.drom.ru/ford/focus/48552300.html,2016,1.6,125,2,117326,1100000
25679,https://novocheboksarsk.drom.ru/ford/focus/48552188.html,2016,1.5,150,2,91000,970000
25680,https://kolomna.drom.ru/ford/fusion/48210318.html,2019,0.0,0,4,42000,1450000
25681,https://ufa.drom.ru/ford/focus/48209890.html,2015,1.6,105,2,175253,760000
25682,https://tomsk.drom.ru/ford/kuga/48207743.html,2017,1.5,150,1,71541,1560000
25683,https://moscow.drom.ru/ford/mondeo/48187675.html,2016,1.5,184,2,210000,1300000
25684,https://chita.drom.ru/ford/mondeo/48120197.html,2015,2.5,149,2,170000,1370000
25685,https://lyubertsy.drom.ru/ford/focus/47873375.html,2016,1.6,105,2,287500,550000
25687,https://tula.drom.ru/ford/explorer/47871379.html,2015,3.5,249,1,61800,2295000
25688,https://spb.drom.ru/ford/escape/47488460.html,2017,1.5,179,2,65000,1500000
25689,https://chelyabinsk.drom.ru/ford/explorer/47200628.html,2015,3.5,249,1,70000,2490000
25691,https://tambov.drom.ru/ford/kuga/46547955.html,2017,2.5,150,2,61000,1795000
25695,https://anapa.drom.ru/ford/focus/46698350.html,2016,1.6,105,2,165000,880000
25696,https://spb.drom.ru/ford/ecosport/46236736.html,2015,1.6,122,2,51943,829000
25697,https://ekaterinburg.drom.ru/ford/focus/45695729.html,2015,1.6,105,2,163000,735000
25698,https://krasnodar.drom.ru/ford/fiesta/48917643.html,2015,1.6,105,2,86500,705000
25699,https://samara.drom.ru/ford/kuga/48917566.html,2017,1.5,150,1,122087,1350000
25700,https://moscow.drom.ru/ford/focus/48917557.html,2016,1.6,125,2,81401,895000
25701,https://gehi.drom.ru/ford/mondeo/48571413.html,2016,2.0,199,2,151300,1450000
25702,https://udomlya.drom.ru/ford/ecosport/48917116.html,2018,1.6,122,2,67000,890000
25703,https://smolensk.drom.ru/ford/kuga/48917114.html,2018,2.0,150,1,97000,1880000
25704,https://spb.drom.ru/ford/mustang/47517190.html,2019,5.2,526,3,2872,8000000
25705,https://spb.drom.ru/ford/kuga/45816805.html,2015,2.5,150,2,142000,1300000
25706,https://spb.drom.ru/ford/fiesta/48916003.html,2018,1.6,105,2,110587,730000
25707,https://grozniy.drom.ru/ford/mondeo/48914718.html,2015,2.0,240,2,188000,980000
25708,https://krasnoyarsk.drom.ru/ford/focus/48527726.html,2017,1.6,105,2,70000,930000
25709,https://surgut.drom.ru/ford/escape/47249538.html,2017,1.5,182,1,97000,1550000
25710,https://irkutsk.drom.ru/ford/ecosport/48913712.html,2015,1.6,122,2,50764,1150000
25711,https://togliatti.drom.ru/ford/kuga/48913157.html,2017,2.5,150,2,0,1550000
25712,https://novokuznetsk.drom.ru/ford/focus/48569723.html,2017,1.6,105,2,156000,950000
25713,https://moscow.drom.ru/ford/ecosport/46364712.html,2017,1.6,122,2,119000,895000
25715,https://kurgan.drom.ru/ford/focus/41305950.html,2016,1.6,105,2,150000,700000
25717,https://moscow.drom.ru/ford/focus/47506144.html,2016,1.6,105,2,0,470000
25720,https://stupino.drom.ru/ford/focus/48886034.html,2019,1.6,125,2,55000,1250000
25721,https://voronezh.drom.ru/ford/fusion/48885617.html,2015,2.5,175,2,195000,1190000
25723,https://bratsk.drom.ru/ford/focus/48882876.html,2019,1.5,150,2,28000,1600000
25724,https://izhevsk.drom.ru/ford/focus/47515284.html,2015,1.6,125,2,107000,750000
25725,https://izhevsk.drom.ru/ford/focus/48532840.html,2017,1.6,105,2,135000,890000
25726,https://vladivostok.drom.ru/ford/mustang/44431932.html,2016,2.3,310,3,47000,2750000
25728,https://moscow.drom.ru/ford/focus/48135085.html,2016,1.5,150,2,134000,1189000
25729,https://irkutsk.drom.ru/ford/focus/46184472.html,2015,1.6,125,2,95000,1100000
25730,https://ufa.drom.ru/ford/focus/48879443.html,2017,1.6,105,2,88000,995000
25731,https://rostov-na-donu.drom.ru/ford/ecosport/48879225.html,2016,1.6,122,2,83000,760000
25732,https://barnaul.drom.ru/ford/focus/46440181.html,2018,1.6,105,2,107889,975000
25733,https://tyumen.drom.ru/ford/focus/48280213.html,2015,1.6,125,2,140000,900000
25734,https://moscow.drom.ru/ford/mondeo/48912578.html,2019,2.0,190,2,71281,1650000
25735,https://gudermes.drom.ru/ford/mondeo/48912488.html,2016,2.5,149,2,115000,1390000
25736,https://bachi-yurt.drom.ru/ford/mondeo/48912452.html,2015,2.0,199,2,240000,1230000
25737,https://nakhodka.drom.ru/ford/focus/48912399.html,2017,1.6,105,2,100000,725000
25738,https://tomsk.drom.ru/ford/focus/47955123.html,2018,1.0,125,2,73015,890000
25739,https://tver.drom.ru/ford/fiesta/48911611.html,2015,1.6,105,2,105000,640000
25740,https://magadan.drom.ru/ford/escape/48750961.html,2016,1.5,180,1,44000,1770000
25741,https://murmansk.drom.ru/ford/escape/48570407.html,2018,1.5,179,1,46568,1669000
25742,https://togliatti.drom.ru/ford/ecosport/46867968.html,2015,1.6,122,2,156574,860000
25743,https://yaroslavl.drom.ru/ford/kuga/47385510.html,2019,2.0,150,1,103000,1850000
25744,https://tyumen.drom.ru/ford/fiesta/48552624.html,2015,1.6,105,2,80000,790000
25745,https://irkutsk.drom.ru/ford/mondeo/48702387.html,2015,2.0,199,2,111000,1379000
25746,https://novokuznetsk.drom.ru/ford/kuga/47513967.html,2017,1.5,150,1,161963,1490000
25747,https://grozniy.drom.ru/ford/mondeo/48908540.html,2017,2.0,199,2,80000,2150000
25748,https://tver.drom.ru/ford/focus/48572329.html,2015,1.6,105,2,122100,795000
25749,https://spb.drom.ru/ford/focus/48572288.html,2017,1.5,150,2,96475,1022000
25750,https://artemovskiy.drom.ru/ford/explorer/48572237.html,2015,3.5,249,1,165600,2000000
25751,https://krasnodar.drom.ru/ford/fusion/48571989.html,2016,0.0,0,4,153000,1350000
25752,https://moscow.drom.ru/ford/focus/48571779.html,2019,1.6,125,2,32000,1200000
25754,https://miass.drom.ru/ford/kuga/48743568.html,2016,1.6,150,1,89000,1590000
25755,https://ekaterinburg.drom.ru/ford/fiesta/48907046.html,2017,1.6,105,2,101000,869500
25756,https://moscow.drom.ru/ford/focus/48906751.html,2016,1.6,125,2,105000,920000
25757,https://kazan.drom.ru/ford/fusion/48906624.html,2016,1.5,181,2,89920,950000
25758,https://kemerovo.drom.ru/ford/focus/48072220.html,2018,1.6,85,2,91000,990000
25759,https://moscow.drom.ru/ford/kuga/48906158.html,2018,1.5,150,1,85629,1345000
25761,https://moscow.drom.ru/ford/focus/48905524.html,2018,1.6,125,2,58000,1100000
25762,https://ufa.drom.ru/ford/focus/48905108.html,2017,1.6,105,2,93127,1088000
25763,https://chernogorsk.drom.ru/ford/focus/48905040.html,2017,1.6,125,2,97328,1000000
25764,https://turinskaya-sloboda.drom.ru/ford/ecosport/48904953.html,2018,1.5,123,2,74000,1200000
25765,https://volgograd.drom.ru/ford/kuga/48904910.html,2016,2.5,150,2,40000,1419900
25766,https://novokuznetsk.drom.ru/ford/focus/48904827.html,2016,1.5,150,2,75000,1250000
25767,https://novosibirsk.drom.ru/ford/focus/48457814.html,2017,1.6,125,2,60792,970000
25768,https://krasnoyarsk.drom.ru/ford/focus/47482114.html,2018,1.6,125,2,50000,770000
25769,https://tambov.drom.ru/ford/kuga/48903910.html,2016,2.5,150,2,117000,1337000
25770,https://obninsk.drom.ru/ford/focus/47533070.html,2017,1.6,125,2,178000,875000
25771,https://eniseysk.drom.ru/ford/focus/48902825.html,2017,0.6,0,4,223000,860000
25772,https://urus-martan.drom.ru/ford/mondeo/48903312.html,2015,2.5,149,2,123227,1645000
25773,https://moscow.drom.ru/ford/explorer/48243724.html,2019,3.5,249,1,53000,3765000
25774,https://moscow.drom.ru/ford/focus/48243768.html,2017,1.6,105,2,99230,900000
25775,https://krasnoyarsk.drom.ru/ford/focus/48242349.html,2016,1.6,105,2,99000,850000
25776,https://moscow.drom.ru/ford/mustang/48239942.html,2019,2.3,310,3,50000,2450000
25777,https://moscow.drom.ru/ford/ecosport/47900988.html,2018,2.0,148,1,34000,1650000
25778,https://kirov.drom.ru/ford/c-max/47901230.html,2017,2.0,141,2,36500,1600000
25779,https://spb.drom.ru/ford/mustang/47898190.html,2018,2.3,310,3,29000,2850000
25780,https://prokopyevsk.drom.ru/ford/explorer/47802557.html,2017,3.5,249,1,119200,2980000
25781,https://vladivostok.drom.ru/ford/explorer/47453554.html,2016,3.5,249,1,78600,3200000
25782,https://novosibirsk.drom.ru/ford/focus/46940699.html,2016,1.6,125,2,85000,1100000
25784,https://ekaterinburg.drom.ru/ford/kuga/45453918.html,2018,2.5,150,2,26000,1650000
25785,https://krasnoyarsk.drom.ru/ford/fiesta/37063585.html,2015,1.6,105,2,150000,550000
25786,https://nizhniy-novgorod.drom.ru/ford/mondeo/48928996.html,2017,2.5,150,2,167000,1200000
25787,https://spb.drom.ru/ford/explorer/48928691.html,2018,3.5,249,1,128000,2450000
25788,https://krasnodar.drom.ru/ford/mondeo/48928695.html,2017,2.5,149,2,105000,1380900
25790,https://simferopol.drom.ru/ford/focus/48927851.html,2016,1.6,105,2,65000,750000
25791,https://grozniy.drom.ru/ford/mondeo/48232666.html,2015,2.0,240,2,165431,1750000
25792,https://shali.drom.ru/ford/focus/48584348.html,2017,1.6,125,2,100000,1070000
25793,https://novosibirsk.drom.ru/ford/explorer/48819234.html,2017,3.5,249,1,75000,2679000
25794,https://moscow.drom.ru/ford/f150/48894058.html,2018,3.5,375,1,54300,5598000
25795,https://moscow.drom.ru/ford/fusion/48893999.html,2018,1.5,181,2,90700,1390000
25796,https://novosibirsk.drom.ru/ford/focus/48893715.html,2019,1.6,105,2,68700,1070000
25797,https://novosibirsk.drom.ru/ford/focus/48893813.html,2016,1.6,105,2,78200,770000
25798,https://moscow.drom.ru/ford/escape/48893747.html,2018,1.5,179,2,58000,1670000
25799,https://chelyabinsk.drom.ru/ford/focus/48893072.html,2016,1.6,105,2,159000,780000
25800,https://togliatti.drom.ru/ford/kuga/48892547.html,2019,2.5,150,2,35000,1887777
25801,https://alexandrov.drom.ru/ford/fiesta/48892438.html,2016,1.6,105,2,0,650000
25802,https://tutaev.drom.ru/ford/focus/48892101.html,2018,1.6,105,2,127000,823000
25803,https://anapa.drom.ru/ford/c-max/48530774.html,2017,2.0,141,2,113000,1210000
25804,https://gelendzhik.drom.ru/ford/mustang/48181314.html,2018,2.3,310,3,89500,2500000
25805,https://spb.drom.ru/ford/kuga/46513452.html,2016,1.6,150,1,163000,1040000
25806,https://ekaterinburg.drom.ru/ford/fiesta/48541366.html,2016,1.6,85,2,92000,525000
25807,https://pskov.drom.ru/ford/ecosport/48888795.html,2016,1.6,122,2,97000,949000
25808,https://novokuznetsk.drom.ru/ford/kuga/48888630.html,2015,2.5,150,2,141200,1299000
25809,https://volgograd.drom.ru/ford/explorer/48888594.html,2018,3.5,249,1,109682,2990000
25810,https://barnaul.drom.ru/ford/f150/48580421.html,2018,2.7,325,1,162000,4600000
25811,https://himki.drom.ru/ford/fiesta/48887414.html,2015,1.6,105,2,49990,689000
25812,https://yaroslavl.drom.ru/ford/focus/48887328.html,2017,1.6,125,2,69000,1100000
25813,https://togliatti.drom.ru/ford/fusion/48903028.html,2016,1.5,181,2,82442,1250000
25814,https://vladivostok.drom.ru/ford/escape/48263459.html,2017,1.5,179,1,116387,1350000
25815,https://gudermes.drom.ru/ford/fusion/48902857.html,2018,2.5,175,2,60000,1570000
25816,https://novosibirsk.drom.ru/ford/focus/48902839.html,2017,1.6,105,2,157000,950000
25817,https://gehi.drom.ru/ford/focus/48559511.html,2018,1.5,150,2,92000,1260000
25818,https://perm.drom.ru/ford/fiesta/48902348.html,2015,1.6,105,2,86000,385000
25819,https://ekaterinburg.drom.ru/ford/ecosport/48900995.html,2018,1.6,122,2,105000,1035000
25820,https://irkutsk.drom.ru/ford/focus/48363423.html,2017,1.6,105,2,57000,760000
25821,https://salair.drom.ru/ford/ecosport/48900284.html,2015,1.6,122,2,84000,600000
25822,https://moscow.drom.ru/ford/fiesta/48899549.html,2016,1.6,105,2,71759,770000
25823,https://irkutsk.drom.ru/ford/focus/48892723.html,2016,1.5,150,2,80000,1198000
25824,https://irkutsk.drom.ru/ford/focus/48132338.html,2015,1.6,105,2,93000,650000
25825,https://abakan.drom.ru/ford/focus/48319469.html,2019,1.6,125,2,109141,1170000
25826,https://himki.drom.ru/ford/explorer/48898886.html,2017,3.5,249,1,82111,2450000
25827,https://krasnoyarsk.drom.ru/ford/focus/46226089.html,2017,1.6,105,2,126000,599000
25828,https://moscow.drom.ru/ford/kuga/48898679.html,2016,1.6,150,1,39290,1459000
25829,https://moscow.drom.ru/ford/ecosport/48560942.html,2017,1.6,122,2,71550,1100000
25830,https://omsk.drom.ru/ford/focus/48558287.html,2018,1.5,150,2,68000,1200000
25831,https://omsk.drom.ru/ford/mustang/48558203.html,2016,0.0,0,4,152887,2297700
25832,https://himki.drom.ru/ford/focus/48557596.html,2016,1.5,150,2,201700,1000000
25833,https://volzhskiy.drom.ru/ford/focus/48940348.html,2015,1.6,125,2,61800,930000
25834,https://grozniy.drom.ru/ford/focus/48587113.html,2016,1.6,125,2,157000,950000
25835,https://rostov-na-donu.drom.ru/ford/focus/48940062.html,2017,1.6,0,2,138861,825000
25836,https://moscow.drom.ru/ford/kuga/48939982.html,2018,1.5,0,1,136708,1435000
25837,https://krasnodar.drom.ru/ford/mustang/48913876.html,2018,2.3,310,3,35000,2600000
25838,https://ekaterinburg.drom.ru/ford/fiesta/48938856.html,2015,1.6,105,2,128000,640000
25839,https://rostov-na-donu.drom.ru/ford/fusion/48937988.html,2019,2.0,141,2,50000,1780000
25840,https://kemerovo.drom.ru/ford/mustang/48937874.html,2016,2.3,317,3,53567,2989000
25841,https://krasnodar.drom.ru/ford/focus/48937668.html,2018,1.6,105,2,145000,1080000
25842,https://moscow.drom.ru/ford/kuga/48937422.html,2016,1.5,182,1,124209,1499000
25843,https://surgut.drom.ru/ford/ecosport/48802963.html,2016,1.6,122,2,119000,940000
25844,https://moscow.drom.ru/ford/kuga/48936576.html,2018,2.5,150,2,85592,1435550
25846,https://moscow.drom.ru/ford/explorer/48936409.html,2017,3.5,249,1,82000,3160000
25847,https://yaroslavl.drom.ru/ford/mustang/48935976.html,2018,2.3,310,3,29359,2899000
25848,https://kirov.drom.ru/ford/kuga/48589584.html,2016,1.6,0,1,162304,1399000
25850,https://kirov.drom.ru/ford/focus/48934240.html,2018,1.5,120,2,75612,1157000
25851,https://nevinnomissk.drom.ru/ford/focus/48590368.html,2015,1.5,150,2,141000,970000
25852,https://vladimir.drom.ru/ford/mondeo/48591528.html,2015,2.5,149,2,201000,935000
25853,https://perm.drom.ru/ford/focus/48586851.html,2018,1.6,105,2,78000,945000
25854,https://shali.drom.ru/ford/focus/48932607.html,2017,1.6,105,2,165000,849000
25855,https://ekaterinburg.drom.ru/ford/focus/48932262.html,2019,1.6,105,2,66405,950000
25856,https://irkutsk.drom.ru/ford/explorer/47631037.html,2015,3.5,249,1,164000,3500000
25857,https://novosibirsk.drom.ru/ford/focus/48931266.html,2018,1.6,105,2,50000,1000000
25858,https://novosibirsk.drom.ru/ford/mondeo/48931001.html,2016,2.5,149,2,75237,1700000
25859,https://kemerovo.drom.ru/ford/focus/48014947.html,2018,1.6,85,2,76000,859000
25860,https://moscow.drom.ru/ford/mondeo/48930151.html,2017,2.0,199,2,168820,1475000
25861,https://ekaterinburg.drom.ru/ford/focus/48594568.html,2017,1.6,105,2,35722,999000
25863,https://himki.drom.ru/ford/mondeo/48585068.html,2015,2.0,199,2,113110,1224000
25864,https://ekaterinburg.drom.ru/ford/focus/48237664.html,2016,1.6,105,2,63896,709850
25865,https://chelyabinsk.drom.ru/ford/ecosport/48595087.html,2015,1.6,122,2,160000,950000
25866,https://spb.drom.ru/ford/fiesta/48594107.html,2019,1.5,85,2,69000,1250000
25867,https://spb.drom.ru/ford/kuga/48593721.html,2018,2.5,150,2,84000,1519000
25868,https://spb.drom.ru/ford/ecosport/48593706.html,2018,1.5,123,2,57000,1049000
25869,https://stavropol.drom.ru/ford/fusion/48590074.html,2019,2.5,175,2,48000,1470000
25872,https://ekaterinburg.drom.ru/ford/focus/48244473.html,2015,1.6,105,2,113000,840000
25873,https://rostov-na-donu.drom.ru/ford/focus/46539925.html,2018,1.6,0,2,90711,1150000
25874,https://rostov-na-donu.drom.ru/ford/kuga/46207445.html,2017,1.5,0,1,69396,1649000
25875,https://chelyabinsk.drom.ru/ford/explorer/45419408.html,2015,3.5,249,1,133058,2022000
25876,https://ulyanovsk.drom.ru/ford/focus/45149939.html,2017,1.6,125,2,90600,999000
25877,https://chelyabinsk.drom.ru/ford/focus/44878619.html,2016,1.6,125,2,124000,855000
25879,https://moscow.drom.ru/ford/f150/48898118.html,2018,2.7,325,3,119500,2549000
25880,https://urus-martan.drom.ru/ford/focus/48056575.html,2018,1.6,125,2,68000,1198000
25881,https://krasnodar.drom.ru/ford/ecosport/48897823.html,2016,1.6,122,2,34200,1100000
25882,https://moscow.drom.ru/ford/mustang/48672490.html,2018,2.3,310,3,62000,2500000
25883,https://izhevsk.drom.ru/ford/focus/48339179.html,2017,1.6,125,2,101000,950000
25884,https://sevastopol.drom.ru/ford/explorer/48658980.html,2016,2.3,280,2,105000,2345000
25885,https://tomsk.drom.ru/ford/fiesta/48205686.html,2016,1.6,105,2,174000,560000
25886,https://novorossiysk.drom.ru/ford/fusion/48895946.html,2018,1.5,184,2,84000,1390000
25887,https://novorossiysk.drom.ru/ford/fiesta/48895583.html,2019,1.6,105,2,49000,970000
25888,https://lipetsk.drom.ru/ford/kuga/48895108.html,2016,1.6,150,1,54000,1450000
25889,https://ekaterinburg.drom.ru/ford/focus/48894698.html,2018,1.6,125,2,72052,989000
25891,https://ekaterinburg.drom.ru/ford/fusion/48894616.html,2016,2.0,245,1,86000,1520000
25892,https://ufa.drom.ru/ford/mondeo/48894150.html,2017,2.5,149,2,64681,1462027
25893,https://omutinskoe.drom.ru/ford/kuga/48927012.html,2017,2.5,150,2,111000,1400000
25894,https://volgograd.drom.ru/ford/focus/48926908.html,2016,1.5,150,2,89088,968000
